cnty_name,naics_code,count
Vigo,Bldg. Mat. & Garden Equip. & Supp. Dealers,23
Wabash,Bldg. Mat. & Garden Equip. & Supp. Dealers,12
Warren,Bldg. Mat. & Garden Equip. & Supp. Dealers,1
Warrick,Bldg. Mat. & Garden Equip. & Supp. Dealers,11
Washington,Bldg. Mat. & Garden Equip. & Supp. Dealers,7
Wayne,Bldg. Mat. & Garden Equip. & Supp. Dealers,19
Wells,Bldg. Mat. & Garden Equip. & Supp. Dealers,11
White,Bldg. Mat. & Garden Equip. & Supp. Dealers,15
Whitley,Bldg. Mat. & Garden Equip. & Supp. Dealers,10
Adams,Broadcasting (Except Internet),1
Allen,Broadcasting (Except Internet),17
Bartholomew,Broadcasting (Except Internet),3
Cass,Broadcasting (Except Internet),1
Clark,Broadcasting (Except Internet),2
Clinton,Broadcasting (Except Internet),3
Daviess,Broadcasting (Except Internet),2
Decatur,Broadcasting (Except Internet),1
Delaware,Broadcasting (Except Internet),1
Dubois,Broadcasting (Except Internet),3
Elkhart,Broadcasting (Except Internet),2
Fayette,Broadcasting (Except Internet),1
Floyd,Broadcasting (Except Internet),2
Fulton,Broadcasting (Except Internet),1
Gibson,Broadcasting (Except Internet),1
Grant,Broadcasting (Except Internet),1
Hamilton,Broadcasting (Except Internet),5
Henry,Broadcasting (Except Internet),1
Howard,Broadcasting (Except Internet),2
Huntington,Broadcasting (Except Internet),1
Jackson,Broadcasting (Except Internet),2
Jasper,Broadcasting (Except Internet),1
Jay,Broadcasting (Except Internet),1
Jefferson,Broadcasting (Except Internet),2
Jennings,Broadcasting (Except Internet),1
Johnson,Broadcasting (Except Internet),1
Knox,Broadcasting (Except Internet),8
Kosciusko,Broadcasting (Except Internet),1
Lake,Broadcasting (Except Internet),6
Laporte,Broadcasting (Except Internet),5
Lawrence,Broadcasting (Except Internet),2
Madison,Broadcasting (Except Internet),1
Marion,Broadcasting (Except Internet),33
Marshall,Broadcasting (Except Internet),1
Martin,Broadcasting (Except Internet),1
Monroe,Broadcasting (Except Internet),6
Montgomery,Broadcasting (Except Internet),1
Morgan,Broadcasting (Except Internet),1
Noble,Broadcasting (Except Internet),1
Orange,Broadcasting (Except Internet),2
Perry,Broadcasting (Except Internet),1
Pike,Broadcasting (Except Internet),1
Porter,Broadcasting (Except Internet),1
Posey,Broadcasting (Except Internet),1
Putnam,Broadcasting (Except Internet),1
Ripley,Broadcasting (Except Internet),1
StJoseph,Broadcasting (Except Internet),7
Scott,Broadcasting (Except Internet),1
Shelby,Broadcasting (Except Internet),1
Starke,Broadcasting (Except Internet),1
Steuben,Broadcasting (Except Internet),2
Sullivan,Broadcasting (Except Internet),2
Switzerland,Broadcasting (Except Internet),1
Tippecanoe,Broadcasting (Except Internet),4
Vanderburgh,Broadcasting (Except Internet),11
Vigo,Broadcasting (Except Internet),4
Wabash,Broadcasting (Except Internet),2
Warrick,Broadcasting (Except Internet),1
Wayne,Broadcasting (Except Internet),3
White,Broadcasting (Except Internet),1
Adams,Chemical Manufacturing,1
Allen,Chemical Manufacturing,12
Bartholomew,Chemical Manufacturing,5
Benton,Chemical Manufacturing,2
Boone,Chemical Manufacturing,1
Cass,Chemical Manufacturing,2
Clark,Chemical Manufacturing,7
Clay,Chemical Manufacturing,3
Clinton,Chemical Manufacturing,3
Daviess,Chemical Manufacturing,1
Dearborn,Chemical Manufacturing,1
Decatur,Chemical Manufacturing,1
Dekalb,Chemical Manufacturing,4
Delaware,Chemical Manufacturing,3
Elkhart,Chemical Manufacturing,20
Fayette,Chemical Manufacturing,1
Floyd,Chemical Manufacturing,7
Fountain,Chemical Manufacturing,1
Franklin,Chemical Manufacturing,1
Gibson,Chemical Manufacturing,1
Grant,Chemical Manufacturing,4
Hamilton,Chemical Manufacturing,7
Hancock,Chemical Manufacturing,4
Harrison,Chemical Manufacturing,2
Hendricks,Chemical Manufacturing,2
Henry,Chemical Manufacturing,1
Howard,Chemical Manufacturing,1
Huntington,Chemical Manufacturing,1
Jackson,Chemical Manufacturing,3
Jasper,Chemical Manufacturing,2
Jay,Chemical Manufacturing,3
Jefferson,Chemical Manufacturing,2
Johnson,Chemical Manufacturing,2
Knox,Chemical Manufacturing,1
Kosciusko,Chemical Manufacturing,7
Lagrange,Chemical Manufacturing,1
Lake,Chemical Manufacturing,30
Laporte,Chemical Manufacturing,9
Lawrence,Chemical Manufacturing,2
Madison,Chemical Manufacturing,3
Marion,Chemical Manufacturing,54
Marshall,Chemical Manufacturing,2
Miami,Chemical Manufacturing,1
Monroe,Chemical Manufacturing,7
Montgomery,Chemical Manufacturing,2
Morgan,Chemical Manufacturing,2
Newton,Chemical Manufacturing,2
Noble,Chemical Manufacturing,6
Owen,Chemical Manufacturing,2
Perry,Chemical Manufacturing,1
Porter,Chemical Manufacturing,12
Posey,Chemical Manufacturing,8
Putnam,Chemical Manufacturing,2
Randolph,Chemical Manufacturing,1
Ripley,Chemical Manufacturing,3
StJoseph,Chemical Manufacturing,17
Scott,Chemical Manufacturing,1
Shelby,Chemical Manufacturing,6
Starke,Chemical Manufacturing,2
Sullivan,Chemical Manufacturing,1
Tippecanoe,Chemical Manufacturing,6
Tipton,Chemical Manufacturing,2
Union,Chemical Manufacturing,2
Vanderburgh,Chemical Manufacturing,26
Vermillion,Chemical Manufacturing,1
Vigo,Chemical Manufacturing,7
Wabash,Chemical Manufacturing,2
Warrick,Chemical Manufacturing,2
Washington,Chemical Manufacturing,1
Wayne,Chemical Manufacturing,1
Wells,Chemical Manufacturing,2
Adams,Clothing And Clothing Accessories Stores,6
Allen,Clothing And Clothing Accessories Stores,149
Bartholomew,Clothing And Clothing Accessories Stores,67
Benton,Clothing And Clothing Accessories Stores,1
Boone,Clothing And Clothing Accessories Stores,11
Brown,Clothing And Clothing Accessories Stores,13
Carroll,Clothing And Clothing Accessories Stores,4
Cass,Clothing And Clothing Accessories Stores,11
Clark,Clothing And Clothing Accessories Stores,34
Clay,Clothing And Clothing Accessories Stores,1
Clinton,Clothing And Clothing Accessories Stores,3
Daviess,Clothing And Clothing Accessories Stores,5
Dearborn,Clothing And Clothing Accessories Stores,4
Decatur,Clothing And Clothing Accessories Stores,8
Dekalb,Clothing And Clothing Accessories Stores,9
Delaware,Clothing And Clothing Accessories Stores,41
Dubois,Clothing And Clothing Accessories Stores,15
Elkhart,Clothing And Clothing Accessories Stores,36
Fayette,Clothing And Clothing Accessories Stores,2
Floyd,Clothing And Clothing Accessories Stores,9
Franklin,Clothing And Clothing Accessories Stores,2
Fulton,Clothing And Clothing Accessories Stores,1
Gibson,Clothing And Clothing Accessories Stores,5
Grant,Clothing And Clothing Accessories Stores,13
Greene,Clothing And Clothing Accessories Stores,3
Hamilton,Clothing And Clothing Accessories Stores,106
Hancock,Clothing And Clothing Accessories Stores,8
Harrison,Clothing And Clothing Accessories Stores,6
Hendricks,Clothing And Clothing Accessories Stores,43
Henry,Clothing And Clothing Accessories Stores,10
Howard,Clothing And Clothing Accessories Stores,38
Huntington,Clothing And Clothing Accessories Stores,4
Jackson,Clothing And Clothing Accessories Stores,15
Jasper,Clothing And Clothing Accessories Stores,2
Jay,Clothing And Clothing Accessories Stores,2
Jefferson,Clothing And Clothing Accessories Stores,5
Jennings,Clothing And Clothing Accessories Stores,1
Johnson,Clothing And Clothing Accessories Stores,80
Knox,Clothing And Clothing Accessories Stores,15
Kosciusko,Clothing And Clothing Accessories Stores,15
Lagrange,Clothing And Clothing Accessories Stores,4
Lake,Clothing And Clothing Accessories Stores,135
Laporte,Clothing And Clothing Accessories Stores,80
Lawrence,Clothing And Clothing Accessories Stores,11
Madison,Clothing And Clothing Accessories Stores,16
Marion,Clothing And Clothing Accessories Stores,339
Marshall,Clothing And Clothing Accessories Stores,11
Miami,Clothing And Clothing Accessories Stores,3
Monroe,Clothing And Clothing Accessories Stores,54
Montgomery,Clothing And Clothing Accessories Stores,7
Morgan,Clothing And Clothing Accessories Stores,9
Newton,Clothing And Clothing Accessories Stores,1
Noble,Clothing And Clothing Accessories Stores,4
Orange,Clothing And Clothing Accessories Stores,1
Perry,Clothing And Clothing Accessories Stores,7
Porter,Clothing And Clothing Accessories Stores,35
Posey,Clothing And Clothing Accessories Stores,1
Pulaski,Clothing And Clothing Accessories Stores,2
Putnam,Clothing And Clothing Accessories Stores,5
Randolph,Clothing And Clothing Accessories Stores,2
Ripley,Clothing And Clothing Accessories Stores,3
Rush,Clothing And Clothing Accessories Stores,1
StJoseph,Clothing And Clothing Accessories Stores,105
Scott,Clothing And Clothing Accessories Stores,1
Shelby,Clothing And Clothing Accessories Stores,9
Spencer,Clothing And Clothing Accessories Stores,2
Steuben,Clothing And Clothing Accessories Stores,20
Sullivan,Clothing And Clothing Accessories Stores,1
Tippecanoe,Clothing And Clothing Accessories Stores,64
Vanderburgh,Clothing And Clothing Accessories Stores,101
Vigo,Clothing And Clothing Accessories Stores,44
Wabash,Clothing And Clothing Accessories Stores,3
Warrick,Clothing And Clothing Accessories Stores,7
Washington,Clothing And Clothing Accessories Stores,3
Wayne,Clothing And Clothing Accessories Stores,15
Wells,Clothing And Clothing Accessories Stores,3
White,Clothing And Clothing Accessories Stores,5
Whitley,Clothing And Clothing Accessories Stores,3
Adams,Computer And Electronic Product Mfg,3
Allen,Computer And Electronic Product Mfg,20
Bartholomew,Computer And Electronic Product Mfg,3
Boone,Computer And Electronic Product Mfg,2
Cass,Computer And Electronic Product Mfg,3
Clark,Computer And Electronic Product Mfg,2
Dekalb,Computer And Electronic Product Mfg,3
Dubois,Computer And Electronic Product Mfg,1
Elkhart,Computer And Electronic Product Mfg,14
Floyd,Computer And Electronic Product Mfg,6
Franklin,Computer And Electronic Product Mfg,1
Grant,Computer And Electronic Product Mfg,3
Hamilton,Computer And Electronic Product Mfg,13
Hancock,Computer And Electronic Product Mfg,1
Hendricks,Computer And Electronic Product Mfg,4
Howard,Computer And Electronic Product Mfg,6
Huntington,Computer And Electronic Product Mfg,3
Jennings,Computer And Electronic Product Mfg,1
Johnson,Computer And Electronic Product Mfg,13
Knox,Computer And Electronic Product Mfg,2
Kosciusko,Computer And Electronic Product Mfg,2
Lake,Computer And Electronic Product Mfg,7
Laporte,Computer And Electronic Product Mfg,6
Lawrence,Computer And Electronic Product Mfg,1
Madison,Computer And Electronic Product Mfg,5
Marion,Computer And Electronic Product Mfg,39
Miami,Computer And Electronic Product Mfg,2
Monroe,Computer And Electronic Product Mfg,5
Morgan,Computer And Electronic Product Mfg,2
Noble,Computer And Electronic Product Mfg,1
Porter,Computer And Electronic Product Mfg,6
Putnam,Computer And Electronic Product Mfg,1
Randolph,Computer And Electronic Product Mfg,1
Rush,Computer And Electronic Product Mfg,2
StJoseph,Computer And Electronic Product Mfg,13
Scott,Computer And Electronic Product Mfg,1
Shelby,Computer And Electronic Product Mfg,1
Steuben,Computer And Electronic Product Mfg,6
Tippecanoe,Computer And Electronic Product Mfg,10
Tipton,Computer And Electronic Product Mfg,1
Vanderburgh,Computer And Electronic Product Mfg,8
Vigo,Computer And Electronic Product Mfg,3
Wabash,Computer And Electronic Product Mfg,3
Warrick,Computer And Electronic Product Mfg,1
Wayne,Computer And Electronic Product Mfg,3
White,Computer And Electronic Product Mfg,2
Whitley,Computer And Electronic Product Mfg,2
Adams,Couriers And Messengers,1
Allen,Couriers And Messengers,31
Bartholomew,Couriers And Messengers,4
Boone,Couriers And Messengers,3
Clark,Couriers And Messengers,7
Clay,Couriers And Messengers,3
Daviess,Couriers And Messengers,1
Decatur,Couriers And Messengers,1
Dekalb,Couriers And Messengers,1
Delaware,Couriers And Messengers,2
Dubois,Couriers And Messengers,3
Elkhart,Couriers And Messengers,4
Fayette,Couriers And Messengers,1
Floyd,Couriers And Messengers,3
Grant,Couriers And Messengers,1
Hamilton,Couriers And Messengers,6
Hancock,Couriers And Messengers,2
Hendricks,Couriers And Messengers,7
Howard,Couriers And Messengers,11
Huntington,Couriers And Messengers,1
Jasper,Couriers And Messengers,1
Jennings,Couriers And Messengers,1
Johnson,Couriers And Messengers,2
Knox,Couriers And Messengers,1
Kosciusko,Couriers And Messengers,1
Lake,Couriers And Messengers,15
Laporte,Couriers And Messengers,2
Madison,Couriers And Messengers,2
Marion,Couriers And Messengers,86
Marshall,Couriers And Messengers,1
Monroe,Couriers And Messengers,6
Montgomery,Couriers And Messengers,1
Morgan,Couriers And Messengers,1
Porter,Couriers And Messengers,3
Ripley,Couriers And Messengers,1
StJoseph,Couriers And Messengers,19
Shelby,Couriers And Messengers,2
Steuben,Couriers And Messengers,1
Tippecanoe,Couriers And Messengers,10
Vanderburgh,Couriers And Messengers,7
Vigo,Couriers And Messengers,8
Warrick,Couriers And Messengers,2
Wayne,Couriers And Messengers,5
Wells,Couriers And Messengers,2
Whitley,Couriers And Messengers,2
Adams,Crop Production,8
Allen,Crop Production,22
Bartholomew,Crop Production,17
Benton,Crop Production,11
Blackford,Crop Production,4
Boone,Crop Production,28
Brown,Crop Production,3
Carroll,Crop Production,16
Cass,Crop Production,14
Clark,Crop Production,5
Clay,Crop Production,5
Clinton,Crop Production,16
Daviess,Crop Production,23
Dearborn,Crop Production,1
Decatur,Crop Production,14
Dekalb,Crop Production,6
Delaware,Crop Production,15
Dubois,Crop Production,10
Elkhart,Crop Production,14
Fayette,Crop Production,5
Floyd,Crop Production,3
Fountain,Crop Production,13
Franklin,Crop Production,1
Fulton,Crop Production,15
Gibson,Crop Production,18
Grant,Crop Production,12
Greene,Crop Production,5
Hamilton,Crop Production,21
Hancock,Crop Production,14
Harrison,Crop Production,11
Hendricks,Crop Production,16
Henry,Crop Production,13
Howard,Crop Production,8
Huntington,Crop Production,7
Jackson,Crop Production,9
Jasper,Crop Production,23
Jay,Crop Production,6
Jefferson,Crop Production,2
Jennings,Crop Production,3
Johnson,Crop Production,10
Knox,Crop Production,47
Kosciusko,Crop Production,22
Lagrange,Crop Production,14
Lake,Crop Production,17
Laporte,Crop Production,23
Lawrence,Crop Production,2
Madison,Crop Production,19
Marion,Crop Production,13
Marshall,Crop Production,10
Martin,Crop Production,3
Miami,Crop Production,11
Monroe,Crop Production,3
Montgomery,Crop Production,24
Morgan,Crop Production,12
Newton,Crop Production,12
Noble,Crop Production,6
Ohio,Crop Production,1
Orange,Crop Production,3
Owen,Crop Production,4
Parke,Crop Production,8
Perry,Crop Production,1
Pike,Crop Production,2
Porter,Crop Production,10
Posey,Crop Production,23
Pulaski,Crop Production,15
Putnam,Crop Production,10
Randolph,Crop Production,8
Ripley,Crop Production,10
Rush,Crop Production,7
StJoseph,Crop Production,16
Scott,Crop Production,2
Shelby,Crop Production,12
Spencer,Crop Production,11
Starke,Crop Production,15
Steuben,Crop Production,10
Sullivan,Crop Production,12
Switzerland,Crop Production,1
Tippecanoe,Crop Production,27
Tipton,Crop Production,24
Union,Crop Production,4
Vanderburgh,Crop Production,14
Vermillion,Crop Production,7
Vigo,Crop Production,11
Wabash,Crop Production,8
Warren,Crop Production,12
Warrick,Crop Production,6
Washington,Crop Production,6
Wayne,Crop Production,6
Wells,Crop Production,13
White,Crop Production,21
Whitley,Crop Production,6
Adams,Educational Services,5
Allen,Educational Services,99
Bartholomew,Educational Services,17
Boone,Educational Services,20
Carroll,Educational Services,1
Cass,Educational Services,1
Clark,Educational Services,24
Clay,Educational Services,3
Clinton,Educational Services,5
Daviess,Educational Services,6
Dearborn,Educational Services,5
Decatur,Educational Services,5
Dekalb,Educational Services,5
Delaware,Educational Services,18
Dubois,Educational Services,5
Elkhart,Educational Services,18
Fayette,Educational Services,5
Floyd,Educational Services,22
Fountain,Educational Services,1
Franklin,Educational Services,3
Fulton,Educational Services,2
Gibson,Educational Services,6
Grant,Educational Services,9
Greene,Educational Services,4
Hamilton,Educational Services,179
Hancock,Educational Services,12
Harrison,Educational Services,3
Hendricks,Educational Services,41
Howard,Educational Services,18
Huntington,Educational Services,8
Jackson,Educational Services,3
Jasper,Educational Services,5
Jay,Educational Services,3
Jefferson,Educational Services,5
Jennings,Educational Services,4
Johnson,Educational Services,44
Knox,Educational Services,6
Kosciusko,Educational Services,18
Lagrange,Educational Services,2
Lake,Educational Services,147
Laporte,Educational Services,15
Lawrence,Educational Services,5
Madison,Educational Services,26
Marion,Educational Services,361
Marshall,Educational Services,8
Miami,Educational Services,2
Monroe,Educational Services,54
Montgomery,Educational Services,5
Morgan,Educational Services,10
Noble,Educational Services,6
Orange,Educational Services,1
Owen,Educational Services,2
Parke,Educational Services,2
Perry,Educational Services,3
Pike,Educational Services,1
Porter,Educational Services,45
Posey,Educational Services,6
Pulaski,Educational Services,1
Putnam,Educational Services,9
Randolph,Educational Services,2
Ripley,Educational Services,1
Rush,Educational Services,1
StJoseph,Educational Services,77
Scott,Educational Services,1
Shelby,Educational Services,4
Spencer,Educational Services,6
Starke,Educational Services,2
Steuben,Educational Services,6
Sullivan,Educational Services,2
Switzerland,Educational Services,1
Tippecanoe,Educational Services,33
Union,Educational Services,1
Vanderburgh,Educational Services,62
Vermillion,Educational Services,0
Vigo,Educational Services,25
Wabash,Educational Services,3
Warrick,Educational Services,9
Washington,Educational Services,1
Wayne,Educational Services,12
Wells,Educational Services,4
White,Educational Services,3
Whitley,Educational Services,4
Adams,Electronics And Appliance Stores,4
Allen,Electronics And Appliance Stores,57
Bartholomew,Electronics And Appliance Stores,10
Boone,Electronics And Appliance Stores,8
Carroll,Electronics And Appliance Stores,1
Cass,Electronics And Appliance Stores,5
Clark,Electronics And Appliance Stores,17
Clinton,Electronics And Appliance Stores,3
Daviess,Electronics And Appliance Stores,5
Dearborn,Electronics And Appliance Stores,7
Decatur,Electronics And Appliance Stores,4
Dekalb,Electronics And Appliance Stores,5
Delaware,Electronics And Appliance Stores,15
Dubois,Electronics And Appliance Stores,11
Elkhart,Electronics And Appliance Stores,26
Fayette,Electronics And Appliance Stores,1
Floyd,Electronics And Appliance Stores,7
Franklin,Electronics And Appliance Stores,1
Fulton,Electronics And Appliance Stores,1
Gibson,Electronics And Appliance Stores,5
Grant,Electronics And Appliance Stores,10
Hamilton,Electronics And Appliance Stores,43
Hancock,Electronics And Appliance Stores,4
Harrison,Electronics And Appliance Stores,2
Hendricks,Electronics And Appliance Stores,26
Henry,Electronics And Appliance Stores,5
Howard,Electronics And Appliance Stores,15
Huntington,Electronics And Appliance Stores,5
Jackson,Electronics And Appliance Stores,10
Jasper,Electronics And Appliance Stores,3
Jay,Electronics And Appliance Stores,3
Jefferson,Electronics And Appliance Stores,4
Jennings,Electronics And Appliance Stores,1
Johnson,Electronics And Appliance Stores,19
Knox,Electronics And Appliance Stores,4
Kosciusko,Electronics And Appliance Stores,13
Lagrange,Electronics And Appliance Stores,3
Lake,Electronics And Appliance Stores,63
Laporte,Electronics And Appliance Stores,15
Lawrence,Electronics And Appliance Stores,2
Madison,Electronics And Appliance Stores,11
Marion,Electronics And Appliance Stores,134
Marshall,Electronics And Appliance Stores,6
Miami,Electronics And Appliance Stores,2
Monroe,Electronics And Appliance Stores,16
Montgomery,Electronics And Appliance Stores,4
Morgan,Electronics And Appliance Stores,4
Noble,Electronics And Appliance Stores,5
Orange,Electronics And Appliance Stores,2
Perry,Electronics And Appliance Stores,2
Pike,Electronics And Appliance Stores,1
Porter,Electronics And Appliance Stores,20
Posey,Electronics And Appliance Stores,1
Pulaski,Electronics And Appliance Stores,3
Putnam,Electronics And Appliance Stores,3
Randolph,Electronics And Appliance Stores,3
Ripley,Electronics And Appliance Stores,1
Rush,Electronics And Appliance Stores,1
StJoseph,Electronics And Appliance Stores,44
Scott,Electronics And Appliance Stores,2
Shelby,Electronics And Appliance Stores,6
Spencer,Electronics And Appliance Stores,2
Starke,Electronics And Appliance Stores,1
Steuben,Electronics And Appliance Stores,5
Sullivan,Electronics And Appliance Stores,1
Tippecanoe,Electronics And Appliance Stores,25
Vanderburgh,Electronics And Appliance Stores,33
Vermillion,Electronics And Appliance Stores,1
Vigo,Electronics And Appliance Stores,17
Wabash,Electronics And Appliance Stores,7
Warrick,Electronics And Appliance Stores,3
Washington,Electronics And Appliance Stores,1
Wayne,Electronics And Appliance Stores,11
Wells,Electronics And Appliance Stores,5
White,Electronics And Appliance Stores,4
Whitley,Electronics And Appliance Stores,5
Adams,Fabricated Metal Product Mfg,13
Allen,Fabricated Metal Product Mfg,107
Bartholomew,Fabricated Metal Product Mfg,38
Benton,Fabricated Metal Product Mfg,3
Blackford,Fabricated Metal Product Mfg,4
Boone,Fabricated Metal Product Mfg,9
Brown,Fabricated Metal Product Mfg,6
Carroll,Fabricated Metal Product Mfg,4
Cass,Fabricated Metal Product Mfg,12
Clark,Fabricated Metal Product Mfg,20
Clay,Fabricated Metal Product Mfg,7
Clinton,Fabricated Metal Product Mfg,5
Daviess,Fabricated Metal Product Mfg,8
Dearborn,Fabricated Metal Product Mfg,12
Decatur,Fabricated Metal Product Mfg,10
Dekalb,Fabricated Metal Product Mfg,40
Delaware,Fabricated Metal Product Mfg,31
Dubois,Fabricated Metal Product Mfg,5
Elkhart,Fabricated Metal Product Mfg,142
Fayette,Fabricated Metal Product Mfg,14
Floyd,Fabricated Metal Product Mfg,30
Fountain,Fabricated Metal Product Mfg,5
Franklin,Fabricated Metal Product Mfg,2
Fulton,Fabricated Metal Product Mfg,16
Gibson,Fabricated Metal Product Mfg,11
Grant,Fabricated Metal Product Mfg,12
Greene,Fabricated Metal Product Mfg,5
Hamilton,Fabricated Metal Product Mfg,29
Hancock,Fabricated Metal Product Mfg,15
Harrison,Fabricated Metal Product Mfg,8
Hendricks,Fabricated Metal Product Mfg,23
Henry,Fabricated Metal Product Mfg,11
Howard,Fabricated Metal Product Mfg,9
Huntington,Fabricated Metal Product Mfg,17
Jackson,Fabricated Metal Product Mfg,13
Jasper,Fabricated Metal Product Mfg,8
Jay,Fabricated Metal Product Mfg,10
Jefferson,Fabricated Metal Product Mfg,10
Jennings,Fabricated Metal Product Mfg,12
Johnson,Fabricated Metal Product Mfg,38
Knox,Fabricated Metal Product Mfg,3
Kosciusko,Fabricated Metal Product Mfg,37
Lagrange,Fabricated Metal Product Mfg,14
Lake,Fabricated Metal Product Mfg,105
Laporte,Fabricated Metal Product Mfg,33
Lawrence,Fabricated Metal Product Mfg,15
Madison,Fabricated Metal Product Mfg,24
Marion,Fabricated Metal Product Mfg,205
Marshall,Fabricated Metal Product Mfg,31
Miami,Fabricated Metal Product Mfg,5
Monroe,Fabricated Metal Product Mfg,10
Montgomery,Fabricated Metal Product Mfg,19
Morgan,Fabricated Metal Product Mfg,13
Newton,Fabricated Metal Product Mfg,5
Noble,Fabricated Metal Product Mfg,40
Ohio,Fabricated Metal Product Mfg,1
Orange,Fabricated Metal Product Mfg,3
Owen,Fabricated Metal Product Mfg,2
Parke,Fabricated Metal Product Mfg,1
Perry,Fabricated Metal Product Mfg,4
Pike,Fabricated Metal Product Mfg,4
Porter,Fabricated Metal Product Mfg,38
Posey,Fabricated Metal Product Mfg,5
Pulaski,Fabricated Metal Product Mfg,7
Putnam,Fabricated Metal Product Mfg,2
Randolph,Fabricated Metal Product Mfg,8
Ripley,Fabricated Metal Product Mfg,16
Rush,Fabricated Metal Product Mfg,6
StJoseph,Fabricated Metal Product Mfg,82
Scott,Fabricated Metal Product Mfg,4
Shelby,Fabricated Metal Product Mfg,20
Spencer,Fabricated Metal Product Mfg,4
Starke,Fabricated Metal Product Mfg,4
Steuben,Fabricated Metal Product Mfg,30
Sullivan,Fabricated Metal Product Mfg,4
Tippecanoe,Fabricated Metal Product Mfg,22
Tipton,Fabricated Metal Product Mfg,5
Union,Fabricated Metal Product Mfg,3
Vanderburgh,Fabricated Metal Product Mfg,39
Vigo,Fabricated Metal Product Mfg,21
Wabash,Fabricated Metal Product Mfg,15
Warren,Fabricated Metal Product Mfg,8
Warrick,Fabricated Metal Product Mfg,7
Washington,Fabricated Metal Product Mfg,6
Wayne,Fabricated Metal Product Mfg,19
Wells,Fabricated Metal Product Mfg,11
White,Fabricated Metal Product Mfg,10
Whitley,Fabricated Metal Product Mfg,13
Gibson,"Fishing, Hunting And Trapping",2
Hamilton,"Fishing, Hunting And Trapping",0
Marion,"Fishing, Hunting And Trapping",1
Adams,Food Manufacturing,5
Allen,Food Manufacturing,33
Bartholomew,Food Manufacturing,8
Benton,Food Manufacturing,1
Blackford,Food Manufacturing,1
Boone,Food Manufacturing,10
Brown,Food Manufacturing,2
Carroll,Food Manufacturing,2
Cass,Food Manufacturing,8
Clark,Food Manufacturing,9
Clay,Food Manufacturing,1
Clinton,Food Manufacturing,10
Daviess,Food Manufacturing,7
Dearborn,Food Manufacturing,2
Decatur,Food Manufacturing,6
Dekalb,Food Manufacturing,4
Delaware,Food Manufacturing,6
Dubois,Food Manufacturing,9
Elkhart,Food Manufacturing,25
Fayette,Food Manufacturing,1
Floyd,Food Manufacturing,7
Fountain,Food Manufacturing,2
Franklin,Food Manufacturing,3
Fulton,Food Manufacturing,2
Gibson,Food Manufacturing,4
Grant,Food Manufacturing,4
Greene,Food Manufacturing,3
Hamilton,Food Manufacturing,14
Hancock,Food Manufacturing,4
Harrison,Food Manufacturing,6
Hendricks,Food Manufacturing,4
Henry,Food Manufacturing,4
Howard,Food Manufacturing,6
Huntington,Food Manufacturing,6
Jackson,Food Manufacturing,4
Jasper,Food Manufacturing,4
Jay,Food Manufacturing,4
Jefferson,Food Manufacturing,1
Johnson,Food Manufacturing,2
Knox,Food Manufacturing,8
Kosciusko,Food Manufacturing,14
Lagrange,Food Manufacturing,12
Lake,Food Manufacturing,22
Laporte,Food Manufacturing,13
Lawrence,Food Manufacturing,1
Madison,Food Manufacturing,9
Marion,Food Manufacturing,62
Marshall,Food Manufacturing,7
Martin,Food Manufacturing,2
Miami,Food Manufacturing,5
Monroe,Food Manufacturing,11
Montgomery,Food Manufacturing,5
Morgan,Food Manufacturing,2
Newton,Food Manufacturing,1
Noble,Food Manufacturing,2
Orange,Food Manufacturing,2
Owen,Food Manufacturing,3
Parke,Food Manufacturing,3
Perry,Food Manufacturing,1
Porter,Food Manufacturing,13
Posey,Food Manufacturing,4
Pulaski,Food Manufacturing,1
Putnam,Food Manufacturing,1
Randolph,Food Manufacturing,5
Ripley,Food Manufacturing,2
Rush,Food Manufacturing,2
StJoseph,Food Manufacturing,18
Scott,Food Manufacturing,2
Shelby,Food Manufacturing,4
Spencer,Food Manufacturing,3
Starke,Food Manufacturing,2
Steuben,Food Manufacturing,6
Tippecanoe,Food Manufacturing,15
Tipton,Food Manufacturing,1
Vanderburgh,Food Manufacturing,20
Vermillion,Food Manufacturing,3
Vigo,Food Manufacturing,7
Wabash,Food Manufacturing,2
Warrick,Food Manufacturing,1
Washington,Food Manufacturing,1
Wayne,Food Manufacturing,15
Wells,Food Manufacturing,7
White,Food Manufacturing,4
Whitley,Food Manufacturing,1
Adams,Forestry And Logging,1
Allen,Forestry And Logging,1
Boone,Forestry And Logging,1
Cass,Forestry And Logging,1
Clay,Forestry And Logging,3
Crawford,Forestry And Logging,3
Daviess,Forestry And Logging,2
Dekalb,Forestry And Logging,3
Dubois,Forestry And Logging,6
Elkhart,Forestry And Logging,2
Franklin,Forestry And Logging,1
Fulton,Forestry And Logging,1
Gibson,Forestry And Logging,2
Greene,Forestry And Logging,3
Harrison,Forestry And Logging,4
Henry,Forestry And Logging,1
Huntington,Forestry And Logging,2
Jackson,Forestry And Logging,3
Jefferson,Forestry And Logging,2
Jennings,Forestry And Logging,2
Knox,Forestry And Logging,1
Kosciusko,Forestry And Logging,1
Lagrange,Forestry And Logging,1
Lawrence,Forestry And Logging,4
Madison,Forestry And Logging,1
Marshall,Forestry And Logging,1
Martin,Forestry And Logging,1
Miami,Forestry And Logging,1
Monroe,Forestry And Logging,4
Morgan,Forestry And Logging,4
Orange,Forestry And Logging,2
